index,paramerter,true,pred,likelihood_lifespan,n
68,2,36.139739990234375,36.86088943481445,36.67551256991157,2971
68,3,93.0484619140625,90.26036834716797,90.20334744808247,2971
69,1,78.49959564208984,76.37698364257812,76.47666128224988,2252
69,2,40.10259246826172,39.83523941040039,39.43283337620279,2252
69,3,81.25332641601562,84.51213836669922,83.61612962716582,2252
70,1,51.965423583984375,54.51751708984375,48.899107205687464,1889
70,2,94.54894256591797,91.87372589111328,90.92539453745746,1889
70,3,82.25817108154297,86.08692932128906,85.89105642471367,1889
71,1,40.62299728393555,43.52094650268555,43.67015684649172,4905
71,2,42.73880386352539,41.28521728515625,40.987290527461404,4905
71,3,76.4658203125,73.04944610595703,74.12578850277349,4905
72,1,97.89537811279297,93.85340118408203,123.34610645543083,1027
72,2,97.68282318115234,87.26388549804688,98.66253483042621,1027
72,3,49.85580825805664,50.39772415161133,49.23815357077205,1027
73,1,45.51084518432617,44.398704528808594,0.0,4435
73,2,68.5759506225586,70.42377471923828,0.0,4435
73,3,37.25868606567383,37.34101104736328,inf,4435
74,1,64.82624053955078,74.3150634765625,71.49987356060896,863
74,2,35.77948760986328,31.11901092529297,30.911863858561173,863
74,3,15.311403274536133,13.833185195922852,14.653875104138233,863
75,1,20.84889793395996,17.13359832763672,18.656364390906877,1091
75,2,6.829345703125,4.852302074432373,6.61391465381975,1091
75,3,42.36726760864258,44.536773681640625,43.14529108082828,1091
76,1,42.72875213623047,42.1827507019043,43.082563056816284,1496
76,2,16.387741088867188,16.76810073852539,16.132231089808514,1496
76,3,26.885414123535156,23.87333869934082,25.408239959117967,1496
77,1,47.5451545715332,48.527889251708984,48.289140977552655,2759
77,2,78.00545501708984,72.02132415771484,73.58574109669922,2759
77,3,49.06630325317383,51.625389099121094,51.240644360488936,2759
78,1,16.391191482543945,17.3670654296875,18.055521102118497,1760
78,2,58.91429138183594,58.55781173706055,59.29053247186255,1760
78,3,7.270959854125977,5.378922939300537,6.409879264642552,1760
79,1,39.7175407409668,40.02012252807617,41.02236036948556,2376
79,2,37.84024429321289,38.887001037597656,38.16066552339814,2376
79,3,42.93024826049805,45.4349365234375,44.21665300991276,2376
80,1,99.02368927001953,96.29116821289062,102.3356567010852,3714
80,2,25.8547306060791,26.720623016357422,26.132461096726253,3714
80,3,6.09325647354126,7.4566802978515625,6.214936272741615,3714
81,1,77.04779052734375,67.47834014892578,67.2947222403758,3923
81,2,62.74589920043945,65.64289855957031,65.28261217760135,3923
81,3,76.00093078613281,72.53507995605469,72.73600524644297,3923
82,1,60.98103332519531,66.11225128173828,65.14174389868921,649
82,2,77.37071228027344,84.24867248535156,86.17331520627397,649
82,3,47.60685729980469,53.44070816040039,53.16139625364006,649
83,1,53.75962448120117,54.18138122558594,54.41356158570266,4401
83,2,7.797353267669678,8.29426097869873,8.101435093871945,4401
83,3,88.24543762207031,88.26799011230469,92.70499142274156,4401
84,1,60.467350006103516,60.79228591918945,60.00007756138432,4108
84,2,43.40019989013672,41.98312759399414,39.932800297308845,4108
84,3,15.90411376953125,13.54145622253418,15.311761335503386,4108
85,1,62.75929260253906,65.07940673828125,65.1639554803993,2982
85,2,18.32526397705078,17.7019100189209,19.10382105393832,2982
85,3,2.2686972618103027,2.257296323776245,2.0851099105908233,2982
86,1,63.307533264160156,57.54458236694336,59.3204619133911,537
86,2,6.9448652267456055,5.876950263977051,7.320813057842146,537
86,3,10.328251838684082,11.499837875366211,11.606156465330853,537
87,1,24.263320922851562,24.408817291259766,24.714108400182038,2571
87,2,20.26022720336914,20.609230041503906,20.68042867044798,2571
87,3,61.959415435791016,57.096397399902344,57.272506214057074,2571
88,1,97.54210662841797,95.55323791503906,104.50456394271656,2877
88,2,70.78980255126953,68.12690734863281,69.46198702035436,2877
88,3,82.81484985351562,89.29437255859375,88.12815498405546,2877
89,1,12.09494400024414,7.6487812995910645,0.0,1888
89,2,68.3183364868164,72.32088470458984,4.4418420529408446e-80,1888
89,3,94.24608612060547,94.2109146118164,2.235851296780576e+140,1888
90,1,69.40382385253906,68.70320892333984,69.53798224874541,3554
90,2,92.49874877929688,91.66822052001953,92.25590314754623,3554
90,3,40.32376480102539,40.990989685058594,40.50357854344618,3554
91,1,27.89398765563965,26.721582412719727,28.386002092391944,2472
91,2,6.272592067718506,7.609646320343018,7.1991771893656065,2472
91,3,31.04218864440918,29.76141357421875,30.823222386715678,2472
92,1,8.287506103515625,7.691139221191406,7.841330029247752,854
92,2,75.50275421142578,77.48551940917969,78.3817528035902,854
92,3,44.623329162597656,50.816131591796875,50.85547113619981,854
93,1,80.81413269042969,82.40547180175781,83.76246164748855,4850
93,2,48.91322708129883,49.79475021362305,47.960374422682094,4850
93,3,72.68110656738281,75.47430419921875,75.45353722759094,4850
94,1,84.00365447998047,87.24613952636719,88.36140039412368,3270
94,2,29.39885902404785,28.116979598999023,29.365814065118585,3270
94,3,1.6036219596862793,2.518113613128662,1.5934433027672876,3270
95,1,23.970867156982422,26.265188217163086,26.114441793298113,794
95,2,10.843859672546387,9.468108177185059,10.476182893455373,794
95,3,2.013707160949707,2.2394847869873047,1.264580234491917,794
96,1,35.68421173095703,45.57414627075195,43.0427642784512,4936
96,2,30.364049911499023,31.0950870513916,30.786745740800786,4936
96,3,64.85232543945312,67.89871978759766,64.97523587494076,4936
97,1,7.005202770233154,6.526096820831299,7.316774855927556,3686
97,2,1.3218423128128052,2.826108694076538,1.3598010443132997,3686
97,3,17.688383102416992,17.29355239868164,17.876957444680254,3686
98,1,36.99688720703125,35.19231033325195,35.56903110849605,2352
98,2,41.6001091003418,41.80924987792969,41.151055921897814,2352
98,3,46.4505500793457,50.66987228393555,49.02602010373315,2352
99,1,49.902591705322266,50.68952941894531,46.17850896167007,2343
99,2,9.688553810119629,8.701603889465332,9.455692214451217,2343
99,3,99.00377655029297,96.30177307128906,100.47949513448586,2343
100,1,25.67530632019043,24.427988052368164,24.871966927780132,4067
100,2,44.12042236328125,45.57259750366211,46.62779764810615,4067
100,3,93.44536590576172,93.60026550292969,94.91022648087731,4067
101,1,64.08274841308594,67.48846435546875,66.09494791472957,3811
101,2,53.609153747558594,52.920806884765625,52.98218159991114,3811
101,3,80.3161392211914,85.63459014892578,86.73707492589295,3811
102,1,69.60160064697266,66.83325958251953,67.47148447255675,1352
102,2,25.280080795288086,29.596721649169922,27.733253847619334,1352
102,3,94.15064239501953,94.62458801269531,139.49588562719333,1352
103,1,55.77724838256836,56.05271911621094,56.322778822196405,3677
103,2,38.95866394042969,38.25662612915039,37.60883548422612,3677
103,3,69.07760620117188,65.59365844726562,67.09370162981756,3677
104,1,16.79337501525879,14.625691413879395,15.333451200448424,968
104,2,9.820037841796875,10.117635726928711,10.175721838004588,968
104,3,64.73438262939453,66.43112182617188,66.69232559398539,968
105,1,87.565673828125,83.98603057861328,82.28037629397274,1275
105,2,73.81625366210938,74.27188873291016,74.82455411319255,1275
105,3,73.3343276977539,76.80120849609375,78.2756344150697,1275
106,1,20.964941024780273,20.46352195739746,19.595030305067674,2735
106,2,84.1590805053711,86.9924545288086,89.73692333832076,2735
106,3,87.9800796508789,89.41572570800781,87.91745543635696,2735
107,1,68.88397216796875,69.45140838623047,69.97180623094123,4626
107,2,30.601219177246094,31.807485580444336,30.93212726589348,4626
107,3,56.37818145751953,55.38359069824219,56.01574302019394,4626
108,1,64.76443481445312,60.730857849121094,60.11781032279614,3411
108,2,12.266433715820312,10.141958236694336,11.652161305467429,3411
108,3,57.19713592529297,58.93394470214844,56.858365781291745,3411
109,1,64.10877990722656,65.38252258300781,63.986464650578675,3976
109,2,9.531765937805176,8.960370063781738,9.062379503893366,3976
109,3,74.2330551147461,76.26270294189453,77.51094349358767,3976
110,1,89.3892822265625,78.08419036865234,78.18375549394084,3037
110,2,23.901023864746094,24.3521728515625,24.203828721622564,3037
110,3,35.18349838256836,34.31937789916992,34.856297565485086,3037
111,1,44.432735443115234,34.738800048828125,35.968483991931144,2559
111,2,36.25849533081055,35.133689880371094,33.36994314459751,2559
111,3,11.431065559387207,9.706365585327148,11.620606920163949,2559
112,1,85.14651489257812,80.32315063476562,83.04430740163333,4800
112,2,12.966400146484375,12.84410572052002,12.794872101691132,4800
112,3,45.1781005859375,43.51679992675781,44.72736149274136,4800
113,1,69.0771484375,62.62388229370117,63.37058589004406,1520
113,2,78.24686431884766,73.38066101074219,73.54528510659107,1520
113,3,44.358642578125,47.28202819824219,45.58383286496852,1520
114,1,45.50428771972656,47.13126754760742,47.576703475493936,2463
114,2,26.123851776123047,28.438941955566406,26.519424322847563,2463
114,3,48.872127532958984,50.2359619140625,50.005179870667625,2463
115,1,64.14611053466797,62.938453674316406,62.58149634674035,4716
115,2,14.288042068481445,15.924290657043457,14.513032380635067,4716
115,3,32.647098541259766,30.855497360229492,31.920686532407082,4716
116,1,56.96321105957031,55.87248229980469,56.20545427135483,3969
116,2,59.356544494628906,53.47759246826172,53.10663418486185,3969
116,3,63.60886001586914,64.40762329101562,64.24656036424578,3969
117,1,80.18939208984375,84.59478759765625,84.15559006698243,2931
117,2,47.001136779785156,46.475948333740234,42.3130803420141,2931
117,3,37.84000778198242,33.934364318847656,36.139984669623885,2931
118,1,33.85952377319336,32.51795196533203,32.387619371842966,3231
118,2,90.59274291992188,92.1426010131836,93.6031118612131,3231
118,3,68.9007797241211,69.63798522949219,71.41524780536542,3231
119,1,9.925247192382812,6.953549385070801,8.681030551531398,2435
119,2,33.462886810302734,36.582828521728516,36.22846844744699,2435
119,3,55.01372528076172,51.65922927856445,51.02291905628858,2435
120,1,36.61074447631836,35.36991500854492,34.77699123673086,3426
120,2,58.127647399902344,60.43017578125,59.188083574907836,3426
120,3,40.42699432373047,37.479766845703125,37.20062611408248,3426
121,1,66.43304443359375,67.46444702148438,67.03437261825836,2436
121,2,56.85076141357422,56.978126525878906,57.35188246957867,2436
121,3,94.27839660644531,86.53955078125,88.5494360105466,2436
122,1,52.69237518310547,55.48971939086914,55.66989571498699,884
122,2,51.89735794067383,49.97783279418945,48.10728668669213,884
122,3,55.816558837890625,52.22653579711914,52.48866439458917,884
123,1,85.23727416992188,84.70565795898438,84.29932672082506,3971
123,2,66.27409362792969,66.08444213867188,65.4651142641987,3971
123,3,23.873783111572266,23.351665496826172,23.725930142788915,3971
124,1,46.339378356933594,47.118263244628906,48.11081518848492,1335
124,2,49.56607437133789,52.97909927368164,52.54745550357423,1335
124,3,95.70034790039062,82.90074920654297,84.92497233208455,1335
125,1,49.106201171875,47.78282165527344,48.710907316194465,4841
125,2,45.16195297241211,46.22340393066406,45.348650160916186,4841
125,3,84.96882629394531,87.44550323486328,88.45829353758877,4841
126,1,48.757972717285156,42.321285247802734,41.99491691041012,4522
126,2,52.706600189208984,54.881919860839844,53.276510129972145,4522
126,3,47.911155700683594,49.55900573730469,49.29538796672538,4522
127,1,99.38738250732422,92.72622680664062,96.75909936522086,2262
127,2,12.51050090789795,14.34762954711914,12.859555098553539,2262
127,3,83.8011474609375,85.04003143310547,86.03716814164126,2262
128,1,57.06571960449219,56.153770446777344,56.76021539423687,2465
128,2,99.09341430664062,96.13362121582031,102.7225188166317,2465
128,3,78.3265609741211,81.36029052734375,81.76518712829868,2465
129,1,56.24497604370117,60.0722770690918,59.598041048509074,3545
129,2,51.887489318847656,54.86709976196289,53.78553048085416,3545
129,3,18.86021614074707,17.788776397705078,18.786560980283447,3545
130,1,75.1990737915039,76.765380859375,inf,2292
130,2,87.33815002441406,93.14566802978516,inf,2292
130,3,66.75308227539062,64.1789779663086,0.0,2292
131,1,42.79111862182617,40.12657165527344,40.33069451713523,3444
131,2,35.54517364501953,36.23066711425781,35.91013525287072,3444
131,3,43.794212341308594,43.99243927001953,42.34475879468818,3444
132,1,26.936311721801758,27.078323364257812,27.26662189254427,1347
132,2,21.341928482055664,21.639591217041016,22.116250992083685,1347
132,3,46.33256530761719,46.0829963684082,46.517575445556005,1347
133,1,26.446962356567383,28.864831924438477,28.86454536230789,2697
133,2,58.58530807495117,62.86833953857422,62.10243992058591,2697
133,3,47.655826568603516,50.07788848876953,49.672923485408845,2697
134,1,31.720169067382812,30.091312408447266,31.135062466561227,4076
134,2,4.05295991897583,3.5972588062286377,3.5575295543264787,4076
134,3,23.909252166748047,22.267879486083984,24.329171188182244,4076
135,1,45.06462097167969,43.78520584106445,44.233576420453005,2417
135,2,15.414962768554688,10.757994651794434,13.542233944693283,2417
135,3,24.2501277923584,22.433141708374023,25.39696454473009,2417
136,1,63.46824645996094,54.000335693359375,53.9684688354492,1333
136,2,55.38560104370117,61.15266418457031,60.69896570468442,1333
136,3,45.941043853759766,47.08022689819336,47.45646946175117,1333
137,1,8.895456314086914,6.199251174926758,8.553637488924206,1805
137,2,11.339471817016602,8.750718116760254,11.173819471253074,1805
137,3,18.317485809326172,19.623157501220703,19.866894628759994,1805
138,1,27.767263412475586,29.873884201049805,29.041930225586903,4891
138,2,91.75508880615234,91.37319946289062,93.7309054352442,4891
138,3,77.04164123535156,83.08819580078125,81.9023450695207,4891
139,1,69.11223602294922,74.38003540039062,74.06609525216268,953
139,2,18.445188522338867,19.72412109375,20.591703409298997,953
139,3,38.42325210571289,36.584964752197266,38.70650842377258,953
140,1,2.7679665088653564,5.717175006866455,2.541349844359242,3612
140,2,5.949134349822998,7.500783443450928,6.012233154951163,3612
140,3,3.2765870094299316,4.474345684051514,3.2335860581981817,3612
141,1,21.29818344116211,16.073972702026367,19.50515041564401,1403
141,2,21.281221389770508,18.152755737304688,19.85021555507083,1403
141,3,57.61775588989258,63.14491653442383,62.86035728908681,1403
142,1,13.468425750732422,13.458719253540039,14.6357369498123,605
142,2,48.89715576171875,47.12226104736328,46.192384765146606,605
142,3,62.05728530883789,67.15420532226562,65.10744446562158,605
143,1,61.99602127075195,63.5084114074707,63.87539250625447,4018
143,2,50.662723541259766,48.90902328491211,48.59059892128831,4018
143,3,27.49823760986328,27.93545913696289,27.475313640152795,4018
144,1,98.0091323852539,93.39326477050781,96.5653658330586,3413
144,2,81.47024536132812,89.29590606689453,87.84551358898452,3413
144,3,89.87845611572266,86.14073944091797,84.76397583658402,3413
145,1,6.8135600090026855,6.472987174987793,7.546235658784807,2166
145,2,16.983129501342773,18.15338897705078,17.537833603840646,2166
145,3,91.52223205566406,89.0365982055664,88.30096294271122,2166
146,1,7.151837348937988,5.274501323699951,2.427746132099036e-12,1297
146,2,49.89549255371094,48.79366683959961,54.678506485379216,1297
146,3,67.24364471435547,67.6584243774414,70.01422595322306,1297
147,1,35.49225616455078,36.744869232177734,36.94078894292096,1826
147,2,76.98536682128906,74.09038543701172,74.93735069597413,1826
147,3,87.33399963378906,80.54701232910156,76.3399818556426,1826
148,1,99.53689575195312,92.9072036743164,97.98368419934464,1085
148,2,26.720111846923828,28.90631103515625,28.403208454979076,1085
148,3,55.545894622802734,59.244510650634766,58.50522140668496,1085
149,1,72.38755798339844,72.28565216064453,71.98454746332281,4823
149,2,66.00617980957031,64.54634094238281,65.36059156412611,4823
149,3,47.39851760864258,46.743553161621094,46.151135774368875,4823
150,1,54.72996139526367,60.96950912475586,60.6845867869906,2429
150,2,40.25722122192383,40.00304412841797,39.272427224200165,2429
150,3,87.9054183959961,80.70978546142578,82.10739534911608,2429
